source,target,weight,match,type
1v9 and i still win,Raz!@!@!,13,27958,Directed
1v9 and i still win,Sak,13,27958,Directed
1v9 and i still win,DeadShot,13,27958,Directed
1v9 and i still win,Joe Fenton,13,27958,Directed
1v9 and i still win,Kim~,13,27958,Directed
1v9 and i still win,PariKeziT.Jr,13,27958,Directed
1v9 and i still win,Pray for Paris,13,27958,Directed
1v9 and i still win,S.Infinity,13,27958,Directed
1v9 and i still win,Wakuza,13,27958,Directed
1v9 and i still win,minK,13,27958,Directed
1v9 and i still win,<3 4,13,27958,Directed
1v9 and i still win,Aphrodisiak-,13,27958,Directed
1v9 and i still win,DDEB,13,27958,Directed
1v9 and i still win,Inaki,13,27958,Directed
1v9 and i still win,freezee,13,27958,Directed
1v9 and i still win,Dealer..™,13,27958,Directed
1v9 and i still win,El Socio,13,27958,Directed
1v9 and i still win,Rick Sanchez,13,27958,Directed
1v9 and i still win,Zedocaiman,13,27958,Directed
1v9 and i still win,jsoh,13,27958,Directed
1v9 and i still win,standin.Sasha grey.G2A,13,27958,Directed
1v9 and i still win,ᕦ༼༎ຶ_༎ຶ༽ᕗ,13,27958,Directed
Bleu,Butchy,11,28339,Directed
Bleu,I'm Not Racist But,11,28339,Directed
Bleu,JERRY,11,28339,Directed
Bleu,superheo1412,11,28339,Directed
Bleu,whereisurgodnow,11,28339,Directed
Bleu,Kertész,11,28339,Directed
Bleu,Loran4a,11,28339,Directed
Bleu,Nisse,11,28339,Directed
Bleu,Plajbász,11,28339,Directed
Bleu,Soul_Kupnu4,11,28339,Directed
Bleu,"Вася, подай патро",11,28339,Directed
Bleu,M23,11,28339,Directed
Bleu,MasterXK,11,28339,Directed
Bleu,Orinoco flow ✔️,11,28339,Directed
Bleu,Pangliman,11,28339,Directed
Bleu,Slacker,11,28339,Directed
Bleu,zhack,11,28339,Directed
Bleu,Bonum Venandi,11,28339,Directed
Bleu,EternalTrash,11,28339,Directed
Bleu,Run Forrest,11,28339,Directed
Bleu,SneakyNicki,11,28339,Directed
Bleu,WeMen?!,11,28339,Directed
Bleu,Xu3up-,11,28339,Directed
Bleu,ZABUZA,11,28339,Directed
Karll,Jofarr,16,28891,Directed
Karll,KYDOTA丶,16,28891,Directed
Karll,MINORITY REPORTed,16,28891,Directed
Karll,Master-Baiter,16,28891,Directed
Karll,Zaho ' Me Uno♥,16,28891,Directed
Karll,philosophy,16,28891,Directed
Nexylle,-=Sava=-,11,30901,Directed
Nexylle,Akagameh,11,30901,Directed
Nexylle,LeRoY,11,30901,Directed
Nexylle,Road to 3k.,11,30901,Directed
Nexylle,Vladimir Putin,11,30901,Directed
Nexylle,iRescueThePinguins,11,30901,Directed
Nexylle,Коля Дэткоров\m/,11,30901,Directed
Nexylle,Юрий Цезарь,11,30901,Directed
(BIGGER)BIRD,Hades,21,31179,Directed
(BIGGER)BIRD,Harem King,21,31179,Directed
(BIGGER)BIRD,L_agger eu 420 blaze it,21,31179,Directed
(BIGGER)BIRD,LikeAG6,21,31179,Directed
(BIGGER)BIRD,MRX,21,31179,Directed
(BIGGER)BIRD,Not so EASY!,21,31179,Directed
(BIGGER)BIRD,anjing,21,31179,Directed
(BIGGER)BIRD,DuskFox,21,31179,Directed
(BIGGER)BIRD,Quick Beard,21,31179,Directed
(BIGGER)BIRD,ShinDonno,21,31179,Directed
(BIGGER)BIRD,lez4,21,31179,Directed
(BIGGER)BIRD,uLtI,21,31179,Directed
(BIGGER)BIRD,ya,21,31179,Directed
(BIGGER)BIRD,yoda_force,21,31179,Directed
(BIGGER)BIRD,Black Ops III Is Shit,21,31179,Directed
(BIGGER)BIRD,EXO.DO.BigBronx,21,31179,Directed
(BIGGER)BIRD,EXO.DO.Dolorous Edd,21,31179,Directed
(BIGGER)BIRD,EXO.DO.Fat Sammy,21,31179,Directed
(BIGGER)BIRD,EXO.DO.Slow P!,21,31179,Directed
(BIGGER)BIRD,GLAD,21,31179,Directed
(BIGGER)BIRD,Gandalf the White,21,31179,Directed
(BIGGER)BIRD,OZIRIS,21,31179,Directed
Muted for life,"<font face=""forte"">[LK]kit015x",14,31301,Directed
Muted for life,BigDaddyN0tail,14,31301,Directed
Muted for life,Na`Vi Dendi,14,31301,Directed
Muted for life,RiP NiP,14,31301,Directed
Muted for life,Vladimir Putin,14,31301,Directed
Muted for life,WS_MARS,14,31301,Directed
Muted for life,@memecrafterdota,14,31301,Directed
Muted for life,Jan-Steve Ryan,14,31301,Directed
Muted for life,Mosquito EIZO,14,31301,Directed
Muted for life,Positive guy,14,31301,Directed
Muted for life,ogge,14,31301,Directed
dsadasdlkfjlavngok;ljonfhjofagh,King of low priority,14,31577,Directed
dsadasdlkfjlavngok;ljonfhjofagh,Mimo,14,31577,Directed
dsadasdlkfjlavngok;ljonfhjofagh,Ninghao,14,31577,Directed
dsadasdlkfjlavngok;ljonfhjofagh,Ridirkulous,14,31577,Directed
dsadasdlkfjlavngok;ljonfhjofagh,scantid,14,31577,Directed
@PariahDota,Darth,17,32395,Directed
@PariahDota,Gobble Gobble DuneCoon,17,32395,Directed
@PariahDota,IMoNfIRE,17,32395,Directed
@PariahDota,JustKidding,17,32395,Directed
@PariahDota,Mayday,17,32395,Directed
@PariahDota,Momo,17,32395,Directed
@PariahDota,SSOSunhawk,17,32395,Directed
@PariahDota,BR.p[A]nda.UNIFEI,17,32395,Directed
@PariahDota,Bufinhajaja Big Mac,17,32395,Directed
@PariahDota,Cartman ; ) ~,17,32395,Directed
@PariahDota,Filldrën,17,32395,Directed
@PariahDota,HEAT,17,32395,Directed
@PariahDota,Power Ranger Preto,17,32395,Directed
@PariahDota,VeneLuz,17,32395,Directed
@PariahDota,barney,17,32395,Directed
@PariahDota,B0T Dan,17,32395,Directed
@PariahDota,Loving Loved.Lawrence,17,32395,Directed
@PariahDota,Ninjew,17,32395,Directed
@PariahDota,PanicNorris,17,32395,Directed
@PariahDota,Pro Feed,17,32395,Directed
@PariahDota,William Wallace,17,32395,Directed
@PariahDota,abcdkeral,17,32395,Directed
@PariahDota,DrUnK,17,32395,Directed
@PariahDota,FouriFive<3,17,32395,Directed
@PariahDota,Jhene Aiko,17,32395,Directed
@PariahDota,Kemancha,17,32395,Directed
@PariahDota,Klssssssss,17,32395,Directed
Kronos,77777,11,33655,Directed
Kronos,LDW.Dragonz,11,33655,Directed
Kronos,LDW.HYENADRAGON,11,33655,Directed
Kronos,Swkoll,11,33655,Directed
Kronos,aLs,11,33655,Directed
Kronos,del,11,33655,Directed
Kronos,Blazer,11,33655,Directed
Kronos,Buster,11,33655,Directed
Kronos,Commodore Puddles,11,33655,Directed
Kronos,Noiya,11,33655,Directed
Kronos,YUIsHeaven,11,33655,Directed
Kronos,陌上人如玉,11,33655,Directed
Psycho,"<font face=""impact"">Novoice",12,35124,Directed
Psycho,Shirkhan,12,35124,Directed
Ange De La Mort 전문가,AZman,15,35441,Directed
Ange De La Mort 전문가,Andre,15,35441,Directed
Ange De La Mort 전문가,Gayboiboi,15,35441,Directed
Ange De La Mort 전문가,James Harden,15,35441,Directed
Ange De La Mort 전문가,MINE,15,35441,Directed
Ange De La Mort 전문가,Mario,15,35441,Directed
Ange De La Mort 전문가,Space Cat,15,35441,Directed
Ange De La Mort 전문가,Coffe,15,35441,Directed
Ange De La Mort 전문가,Disaster,15,35441,Directed
Ange De La Mort 전문가,SY,15,35441,Directed
Ange De La Mort 전문가,YΣΣZY,15,35441,Directed
Ange De La Mort 전문가,enenlove ツ,15,35441,Directed
Ange De La Mort 전문가,orP,15,35441,Directed
Ange De La Mort 전문가,xβαωϟlσveςκλτ,15,35441,Directed
7th Prime,Cookie_Monster,12,35550,Directed
7th Prime,Deadpool,12,35550,Directed
7th Prime,Devastation,12,35550,Directed
7th Prime,HUG.Boss,12,35550,Directed
7th Prime,JewAssNigga,12,35550,Directed
7th Prime,KuKuC!@O,12,35550,Directed
7th Prime,RoTTeN[S]CuM,12,35550,Directed
7th Prime,acey,12,35550,Directed
7th Prime,#PrayForMyFriends,12,35550,Directed
7th Prime,CLVTCHPANDA | 6分の神,12,35550,Directed
7th Prime,Mynik,12,35550,Directed
7th Prime,Tresed,12,35550,Directed
7th Prime,Надад итгэ пизда ,12,35550,Directed
7th Prime,ОЧЕНЬ,12,35550,Directed
Mortal Vengeance,Drink VODKA Play Dotka,13,35580,Directed
Mortal Vengeance,Rios,13,35580,Directed
Mortal Vengeance,St[e]e1Y,13,35580,Directed
Mortal Vengeance,thklitsas,13,35580,Directed
Mortal Vengeance,"мать,земля,помог�",13,35580,Directed
Mortal Vengeance,RÜFÜS,13,35580,Directed
Mortal Vengeance,altt,13,35580,Directed
Mortal Vengeance,ОП! Фидок,13,35580,Directed
Mortal Vengeance,I RANDOM NO MATTER WHAT,13,35580,Directed
Mortal Vengeance,Senpai,13,35580,Directed
Mortal Vengeance,Strawbz!,13,35580,Directed
Mortal Vengeance,WHo,13,35580,Directed
Mortal Vengeance,xxx,13,35580,Directed
khashikhalili,Freedom,13,35641,Directed
khashikhalili,"Irish, giff overwatch",13,35641,Directed
khashikhalili,Milka,13,35641,Directed
khashikhalili,RUS,13,35641,Directed
khashikhalili,VoodooPeople,13,35641,Directed
Kill 'Em All,Deadman,11,35882,Directed
Kill 'Em All,Lil Koli,11,35882,Directed
Kill 'Em All,NeverGonnaDie,11,35882,Directed
Kill 'Em All,[DoGe]Lopaha,11,35882,Directed
Kill 'Em All,[Thunder Buddy] SMP,11,35882,Directed
Kill 'Em All,النصر أو الموت,11,35882,Directed
He|ìx`,Hans Moleman,27,35991,Directed
He|ìx`,Mid-Or-Feed,27,35991,Directed
He|ìx`,Sro,27,35991,Directed
He|ìx`,Ｊａｃｋｙ　Ｍａｏ,27,35991,Directed
CalaeleN,(O_o)SpNs,15,36115,Directed
CalaeleN,IamJond,15,36115,Directed
CalaeleN,Jiak Kim Jio,15,36115,Directed
CalaeleN,MiCO3,15,36115,Directed
CalaeleN,Nakadashi-san,15,36115,Directed
CalaeleN,^^,15,36115,Directed
CalaeleN,<Blank>,15,36115,Directed
CalaeleN,A\P\P\L\E SaMuRaI,15,36115,Directed
CalaeleN,Et$u$era,15,36115,Directed
CalaeleN,Old_School,15,36115,Directed
CalaeleN,RodChat,15,36115,Directed
CalaeleN,deathSiZe,15,36115,Directed
CalaeleN,kitty(=^_^=)meow,15,36115,Directed
CalaeleN,"<font face=""jokerman""> LOL GAME",15,36115,Directed
CalaeleN,Eggsy,15,36115,Directed
CalaeleN,Fake Mmr @_@,15,36115,Directed
CalaeleN,Homnet13,15,36115,Directed
CalaeleN,ONE PUNCH MAN :),15,36115,Directed
CalaeleN,Road To 1 MMR,15,36115,Directed
CalaeleN,d_luaz,15,36115,Directed
SATAN,>_<,13,36207,Directed
SATAN,Artatak,13,36207,Directed
SATAN,BOB MARLEY ALIVE,13,36207,Directed
SATAN,DmitriySlardarenko,13,36207,Directed
SATAN,Drak0n,13,36207,Directed
SATAN,SMMN,13,36207,Directed
SATAN,Slaya!,13,36207,Directed
SATAN,illusiveMan,13,36207,Directed
He|ìx`,Putang ina mo,18,36288,Directed
He|ìx`,ijgiorejige,18,36288,Directed
He|ìx`,twIN,18,36288,Directed
He|ìx`,繁花血景  ҉҈҉҈҈҉҈҉�,18,36288,Directed
He|ìx`,Cừu Con Tinh Nghịch,18,36288,Directed
He|ìx`,JOMZZZZ,18,36288,Directed
He|ìx`,Nai Tơ Ngơ Ngác,18,36288,Directed
He|ìx`,Dejavu,18,36288,Directed
He|ìx`,HOLY SHIT,18,36288,Directed
He|ìx`,MaZaFaKa,18,36288,Directed
He|ìx`,No_Ob,18,36288,Directed
He|ìx`,OWNI4™,18,36288,Directed
He|ìx`,chddr,18,36288,Directed
BURR,Migo,16,39229,Directed
BURR,Reality,16,39229,Directed
BURR,SETH ROLLINS,16,39229,Directed
BURR,The Mighty Boosh,16,39229,Directed
BURR,Vui,16,39229,Directed
BURR,fatman,16,39229,Directed
BURR,its my right to walk forward,16,39229,Directed
BURR,yen land,16,39229,Directed
"Don""T Be AfraiD Of The EnemY",(jtr)king,11,39539,Directed
"Don""T Be AfraiD Of The EnemY",LAPAISANAJACINTA,11,39539,Directed
"Don""T Be AfraiD Of The EnemY",Smoke Gank Plz,11,39539,Directed
"Don""T Be AfraiD Of The EnemY",okey the kid,11,39539,Directed
"Don""T Be AfraiD Of The EnemY",potato salad,11,39539,Directed
"Don""T Be AfraiD Of The EnemY",๑•ิ.•ั๑† Gim,11,39539,Directed
Disasterice,Dunkks von Slammington IV,13,39975,Directed
Disasterice,Fading,13,39975,Directed
Disasterice,Gerlon Two-Fingers,13,39975,Directed
Disasterice,L.A. Beast,13,39975,Directed
Disasterice,Megamind,13,39975,Directed
Disasterice,Pe4CeFu1,13,39975,Directed
Disasterice,SugarlessRabbit,13,39975,Directed
Disasterice,Unga Matata,13,39975,Directed
David K,Pint,15,40365,Directed
David K,Sc@venger,15,40365,Directed
David K,Simp,15,40365,Directed
David K,Yang[sTa],15,40365,Directed
David K,cookies and pies,15,40365,Directed
David K,Ø¤PLAY¤Ø HS,15,40365,Directed
David K,凸(^_^)凸,15,40365,Directed
David K,Cachafai,15,40365,Directed
David K,RWpooN,15,40365,Directed
David K,Tito 八卦,15,40365,Directed
David K,UDD.Kintou,15,40365,Directed
David K,UDD.ThorunZilla,15,40365,Directed
David K,UDD.Waild,15,40365,Directed
David K,UDD.branco drama,15,40365,Directed
David K,lllllllll,15,40365,Directed
Fuck!!,DigongDDS,30,40397,Directed
Fuck!!,Dream,30,40397,Directed
Fuck!!,HiTeM,30,40397,Directed
Fuck!!,NEWBIE,30,40397,Directed
Fuck!!,Tj  khun  sAn,30,40397,Directed
Fuck!!,protz96,30,40397,Directed
Fuck!!,♥▲ 女の赤ちゃん▲♥,30,40397,Directed
Fuck!!,MoRDoR,30,40397,Directed
Fuck!!,Monster|Cat,30,40397,Directed
Fuck!!,RiVo!,30,40397,Directed
Fuck!!,VII,30,40397,Directed
Fuck!!,bleek_,30,40397,Directed
Fuck!!,joorak?,30,40397,Directed
Fuck!!,ybwprod,30,40397,Directed
-->kremsOneson<--,12345,12,40895,Directed
-->kremsOneson<--,Angry Gorilla,12,40895,Directed
-->kremsOneson<--,Gonko the Clown,12,40895,Directed
-->kremsOneson<--,Hobo Chang Ba,12,40895,Directed
-->kremsOneson<--,Mski.DJSquee.Gigabyte,12,40895,Directed
-->kremsOneson<--,Scatterbrain,12,40895,Directed
-->kremsOneson<--,Sethius,12,40895,Directed
-->kremsOneson<--,blu3nOObgame5,12,40895,Directed
-->kremsOneson<--,p122aguy,12,40895,Directed
28 grams,Chetco,13,41119,Directed
28 grams,Dfile,13,41119,Directed
28 grams,Eidetic,13,41119,Directed
28 grams,TrueHystori,13,41119,Directed
28 grams,ZANF-MI,13,41119,Directed
28 grams,eX,13,41119,Directed
28 grams,? Naxzh Foster,13,41119,Directed
28 grams,???,13,41119,Directed
28 grams,SOX- Hipocrita,13,41119,Directed
28 grams,SOX-GGTIME,13,41119,Directed
28 grams,Sr. Hipocrita,13,41119,Directed
Андрій Романович,.[H]e[LL]o.,16,41818,Directed
Андрій Романович,17 / 38,16,41818,Directed
Андрій Романович,CLQ #MUTED,16,41818,Directed
Андрій Романович,Gemini-,16,41818,Directed
Андрій Романович,Kkkkkkkk,16,41818,Directed
Андрій Романович,W i l l o W,16,41818,Directed
BlasÉ,27.Manuel,12,42033,Directed
BlasÉ,CaptainCrespo,12,42033,Directed
BlasÉ,Edward Dagonhands,12,42033,Directed
BlasÉ,MeanManMyers,12,42033,Directed
BlasÉ,chrylis,12,42033,Directed
BlasÉ,不要说话,12,42033,Directed
LISTEN TO ME 4K FUCKERS,Ex-TeArk,12,42061,Directed
LISTEN TO ME 4K FUCKERS,Fire,12,42061,Directed
LISTEN TO ME 4K FUCKERS,"Fl,,,^._.^,,,ffy",12,42061,Directed
LISTEN TO ME 4K FUCKERS,OMG?,12,42061,Directed
LISTEN TO ME 4K FUCKERS,XCN.Betadine,12,42061,Directed
LISTEN TO ME 4K FUCKERS,You can't run from heaven!! Bro,12,42061,Directed
hentai warrior,CrazyPudka,13,42097,Directed
hentai warrior,Kuro = Right,13,42097,Directed
hentai warrior,Portent,13,42097,Directed
hentai warrior,float like bee ming like lee,13,42097,Directed
hentai warrior,thanks,13,42097,Directed
Fireman247,Jizz Sauce,11,42396,Directed
Fireman247,O m O,11,42396,Directed
Fireman247,Vern Vandamn,11,42396,Directed
Fireman247,[Helsinki] Thing 2,11,42396,Directed
Fireman247,hi there,11,42396,Directed
Fireman247,i'm your's,11,42396,Directed
1k plays,Abraham Blink-In,16,42507,Directed
1k plays,Croc,16,42507,Directed
1k plays,RocketMan.Lexapro,16,42507,Directed
1k plays,SavvyWarrior,16,42507,Directed
1k plays,_Z4FT_,16,42507,Directed
1k plays,sandungealo MAMIIII!!!!!!!!,16,42507,Directed
1k plays,yelruh,16,42507,Directed
1k plays,Зосим,16,42507,Directed
HULK,< blank >,12,42569,Directed
HULK,Oolong9,12,42569,Directed
HULK,TUBlue.L2P' Notorious,12,42569,Directed
HULK,Why not?,12,42569,Directed
HULK,[ ß[ã]Ð° ßØÝ™],12,42569,Directed
HULK,东方不败,12,42569,Directed
HULK,Decta,12,42569,Directed
HULK,JewKingJesus,12,42569,Directed
HULK,Twice Knightly,12,42569,Directed
HULK,Влади́мир Пу́тин,12,42569,Directed
No Miracles...!,:-)(-: 2 faces,14,43473,Directed
No Miracles...!,Bill Nye the Science Guy,14,43473,Directed
No Miracles...!,Don't Even Blink.,14,43473,Directed
No Miracles...!,Hitagi Senjougahara,14,43473,Directed
No Miracles...!,ORANJECAT,14,43473,Directed
No Miracles...!,Unostark:O,14,43473,Directed
No Miracles...!,fingerofdeath1234,14,43473,Directed
No Miracles...!,sett pat pal,14,43473,Directed
No Miracles...!,AoE.,14,43473,Directed
No Miracles...!,RazorEdge,14,43473,Directed
No Miracles...!,TheLegend,14,43473,Directed
What`s.Up.My.Fans,Huke Kupi,12,44611,Directed
What`s.Up.My.Fans,Panda Ant,12,44611,Directed
What`s.Up.My.Fans,Raskal,12,44611,Directed
What`s.Up.My.Fans,Your mother's lover,12,44611,Directed
What`s.Up.My.Fans,[Otaku] Netto,12,44611,Directed
What`s.Up.My.Fans,m.phun_,12,44611,Directed
What`s.Up.My.Fans,ninkampoop,12,44611,Directed
! O,ArteList ♥,13,44677,Directed
! O,Erice,13,44677,Directed
! O,QWEKY,13,44677,Directed
! O,Young and gettin' it.,13,44677,Directed
! O,aiyaaa,13,44677,Directed
! O,stylo.DCT,13,44677,Directed
(DR)botulus,DR.,11,44836,Directed
(DR)botulus,Danzzzo,11,44836,Directed
(DR)botulus,FoXXXiSS [Ent.],11,44836,Directed
(DR)botulus,Jaco,11,44836,Directed
(DR)botulus,KG.L1me_,11,44836,Directed
(DR)botulus,Potřebuju novej padák!,11,44836,Directed
(DR)botulus,[GoN]honey_noe_,11,44836,Directed
(DR)botulus,road to zero mmr,11,44836,Directed
(DR)botulus,САША КОНЬ,11,44836,Directed
IP-MAN,""" X  ""  Oropesa !!!",12,45759,Directed
IP-MAN,HeLiEl,12,45759,Directed
IP-MAN,LordStark,12,45759,Directed
IP-MAN,Mr Frekee,12,45759,Directed
IP-MAN,Sachin[l3l2],12,45759,Directed
IP-MAN,TuEmoxiTo`xD,12,45759,Directed
IP-MAN,XXX,12,45759,Directed
IP-MAN,Ye ye ...!,12,45759,Directed
Bieberlicious,DirtyPP,17,46353,Directed
Bieberlicious,Ganster14,17,46353,Directed
Bieberlicious,Richard M. Stallman,17,46353,Directed
Bieberlicious,WIDREAD,17,46353,Directed
B-Godz,Eun Ha,14,46431,Directed
B-Godz,JSN IS BACK!,14,46431,Directed
B-Godz,JanJaranJan,14,46431,Directed
B-Godz,JoHnNy,14,46431,Directed
B-Godz,Leo,14,46431,Directed
B-Godz,Subarashi kun (lft ),14,46431,Directed
B-Godz,bakripower123,14,46431,Directed
B-Godz,GBully,14,46431,Directed
B-Godz,IAmGroot,14,46431,Directed
B-Godz,KLiO,14,46431,Directed
B-Godz,LostBlood,14,46431,Directed
B-Godz,Mark,14,46431,Directed
B-Godz,UnlockPower,14,46431,Directed
B-Godz,X-Neon,14,46431,Directed
B-Godz,emge,14,46431,Directed
B-Godz,PUDZH,14,46431,Directed
B-Godz,WW_EeCnee,14,46431,Directed
B-Godz,bloodda,14,46431,Directed
B-Godz,valdik,14,46431,Directed
B-Godz,Abang Sado,14,46431,Directed
B-Godz,oggy,14,46431,Directed
B-Godz,الأمهات مرحبا,14,46431,Directed
B-Godz,『@IspamObjection』,14,46431,Directed
Sylla,420 booty wizard,22,46467,Directed
Sylla,:o,22,46467,Directed
Sylla,Loiner,22,46467,Directed
Sylla,Neuromancer,22,46467,Directed
Sylla,SadneSS,22,46467,Directed
Sylla,Splitfire,22,46467,Directed
Sylla,Озорница,22,46467,Directed
Sylla,♥ TNP ♥ツ,22,46467,Directed
Sylla,---ND---,22,46467,Directed
Sylla,SteaK,22,46467,Directed
Sylla,jorch011,22,46467,Directed
Sylla,JesusCan'tTriforce,22,46467,Directed
Sylla,Lillefod,22,46467,Directed
Sylla,OP,22,46467,Directed
Sylla,StopFuccBoys2015,22,46467,Directed
Sylla,Wolfgank Baradeus,22,46467,Directed
Sylla,「Kushi」,22,46467,Directed
Sylla,Axeman,22,46467,Directed
Sylla,Kami,22,46467,Directed
Sylla,POS,22,46467,Directed
Sylla,Supermassive Black Ho,22,46467,Directed
Sylla,[L.o.D¡]-YoH,22,46467,Directed
Sylla,-!cmD!-Jobi,22,46467,Directed
Sylla,Sasha Grey,22,46467,Directed
Sylla,The Amity Affliction,22,46467,Directed
Sylla,UnderFreddy,22,46467,Directed
Sylla,reLi.EVE.deヅ,22,46467,Directed
Sylla,wonow,22,46467,Directed
SUMMER-LOVE,:),20,46527,Directed
SUMMER-LOVE,Nuisance,20,46527,Directed
SUMMER-LOVE,Sai-en,20,46527,Directed
SUMMER-LOVE,Silent,20,46527,Directed
SUMMER-LOVE,TheCall,20,46527,Directed
SUMMER-LOVE,meracle-,20,46527,Directed
SUMMER-LOVE,DG | BlackDragon,20,46527,Directed
SUMMER-LOVE,Hutch,20,46527,Directed
SUMMER-LOVE,Pitchfork,20,46527,Directed
SUMMER-LOVE,Sans,20,46527,Directed
SUMMER-LOVE,krzaky,20,46527,Directed
SUMMER-LOVE,Azrael,20,46527,Directed
SUMMER-LOVE,Bart,20,46527,Directed
SUMMER-LOVE,FI_AWI_eSS,20,46527,Directed
SUMMER-LOVE,GasaiYuno,20,46527,Directed
SUMMER-LOVE,Shadow Walker,20,46527,Directed
SUMMER-LOVE,TS.Reikhall,20,46527,Directed
SUMMER-LOVE,Torran Legrand,20,46527,Directed
MAF.NakZz,Mr.Whomp,14,46886,Directed
MAF.NakZz,NvR.More_Er13,14,46886,Directed
MAF.NakZz,Source.!   ҉҈҉҈҈҉҈҉҈҉,14,46886,Directed
MAF.NakZz,tiN,14,46886,Directed
1) Lose MMR 2) Get low priority,Bedobedo,11,47113,Directed
1) Lose MMR 2) Get low priority,Fly,11,47113,Directed
1) Lose MMR 2) Get low priority,LiG' Kael'thas,11,47113,Directed
1) Lose MMR 2) Get low priority,No Name,11,47113,Directed
1) Lose MMR 2) Get low priority,tintonzhito pitufin,11,47113,Directed
1) Lose MMR 2) Get low priority,BooBs!!!,11,47113,Directed
1) Lose MMR 2) Get low priority,KokoGoku,11,47113,Directed
1) Lose MMR 2) Get low priority,Supreme Gentleman,11,47113,Directed
1) Lose MMR 2) Get low priority,coffeecat,11,47113,Directed
1) Lose MMR 2) Get low priority,P0B.iTaChi,11,47113,Directed
1) Lose MMR 2) Get low priority,ProroQ,11,47113,Directed
1) Lose MMR 2) Get low priority,Syndrome_of_GoD,11,47113,Directed
1) Lose MMR 2) Get low priority,[KIP] rickert,11,47113,Directed
1) Lose MMR 2) Get low priority,gif me mirana,11,47113,Directed
1) Lose MMR 2) Get low priority,leffe,11,47113,Directed
SuncuT,BetOnMe,12,47503,Directed
SuncuT,Gazuota Vodka,12,47503,Directed
SuncuT,Prince_Bitch,12,47503,Directed
SuncuT,SLTV.Ignite,12,47503,Directed
SuncuT,Throne,12,47503,Directed
SuncuT,karaflix//get_schwifty,12,47503,Directed
SuncuT,Ρουβίτσα#2,12,47503,Directed
SuncuT,LeGo,12,47503,Directed
SuncuT,Zloyy,12,47503,Directed
SuncuT,primera_,12,47503,Directed
SuncuT,uLLu,12,47503,Directed
[UH]TaRaNtuLa,DonGruby,11,48151,Directed
[UH]TaRaNtuLa,Dr.N0lan,11,48151,Directed
[UH]TaRaNtuLa,atif089,11,48151,Directed
[UH]TaRaNtuLa,Пьяный шаулинь,11,48151,Directed
[UH]TaRaNtuLa,Menino Desgraçado - THC,11,48151,Directed
[UH]TaRaNtuLa,[KG] Mr Catra,11,48151,Directed
[UH]TaRaNtuLa,gui154,11,48151,Directed
[UH]TaRaNtuLa,jerax,11,48151,Directed
[UH]TaRaNtuLa,ANALMEISTER,11,48151,Directed
[UH]TaRaNtuLa,IceBurn bot,11,48151,Directed
[UH]TaRaNtuLa,LEGITNESS,11,48151,Directed
[UH]TaRaNtuLa,RIP aim,11,48151,Directed
[UH]TaRaNtuLa,Watashi Wa,11,48151,Directed
Deez_Nuts,MALDITO CABINERO,12,49118,Directed
Deez_Nuts,SkyW4lker,12,49118,Directed
Deez_Nuts,anieba,12,49118,Directed
Deez_Nuts,oOoyAnCoOo..xD,12,49118,Directed
Deez_Nuts,矗.✞./_PS&CHO_/.☨.矗,12,49118,Directed
Deez_Nuts,5000,12,49118,Directed
Deez_Nuts,<u>????,12,49118,Directed
Deez_Nuts,HERO,12,49118,Directed
Deez_Nuts,0kindred0,12,49118,Directed
Deez_Nuts,????,12,49118,Directed
Deez_Nuts,?????,12,49118,Directed
Deez_Nuts,??????,12,49118,Directed
Garkaed0r,Hide,11,49289,Directed
Garkaed0r,WatashiWa,11,49289,Directed
Garkaed0r,eastwood,11,49289,Directed
Garkaed0r,puru,11,49289,Directed
Garkaed0r,s3330981,11,49289,Directed
Garkaed0r,†SlutLord†,11,49289,Directed
Garkaed0r,きゃろりーな　へれら,11,49289,Directed
Feshibe,Matcha-Flavored Pantsu ✿,11,49547,Directed
Feshibe,Sabo,11,49547,Directed
Feshibe,[∞] Dax,11,49547,Directed
Feshibe,listen.,11,49547,Directed
Feshibe,pink_pink,11,49547,Directed
Feshibe,yung bluh,11,49547,Directed
Feshibe,yung cuh,11,49547,Directed
DeedleNick,.~Nietzsche ☣,14,49671,Directed
DeedleNick,Maye,14,49671,Directed
DeedleNick,Try_Harder,14,49671,Directed
DeedleNick,WeedMan!,14,49671,Directed
DeedleNick,[S][A][U][L][I][T][O],14,49671,Directed
DeedleNick,½Man½Penis,14,49671,Directed
